FitnessStagnationTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
10,0,0,542,15,4,1,4,4762.223727008465,4762.444255001235,4159.9918
10,0,0,348,15,4,1,3,4762.223727008465,4762.792953002728,2033.3044
10,0,0,364,15,4,1,2,4762.223727008465,4762.792953002728,2141.9965
10,0,0,332,15,4,1,1,4762.223727008465,4762.792953002728,3001.9787
10,0,0,454,15,4,1,0,4762.223727008465,4762.645426398736,2822.3654
5,0,0,148,15,4,1,9,4762.223727008465,4762.792953002728,742.2107
5,0,0,156,15,4,1,8,4762.223727008465,4762.792953002728,846.9379
5,0,0,146,15,4,1,7,4762.223727008465,4762.792953002728,866.0402
5,0,0,150,15,4,1,6,4762.223727008465,4762.792953002728,820.7853
5,0,0,160,15,4,1,5,4762.223727008465,4762.792953002728,781.1954
5,0,0,144,15,4,1,4,4762.223727008465,4762.792953002728,1018.5206
5,0,0,166,15,4,1,3,4762.223727008465,4762.792953002728,1393.562
5,0,0,282,15,4,1,2,4762.223727008465,4762.712683252052,1336.2523
5,0,0,156,15,4,1,1,4762.223727008465,4762.792953002728,1093.7607
5,0,0,194,15,4,1,0,4762.223727008465,4762.792953002728,1198.8106
80,0,0,4606,15,4,2,9,4663.465723,4665.439463715729,111278.1573
80,0,0,5180,15,4,2,8,4663.465723,4664.925376221562,124738.2881
80,0,0,3164,15,4,2,7,4663.465723,4664.019237066563,75713.4386
80,0,0,5708,15,4,2,6,4663.465723,4663.972009180669,149718.7299
80,0,0,3472,15,4,2,5,4663.465723,4664.326324868859,96925.5418
80,0,0,5760,15,4,2,4,4663.465723,4664.523350280576,131899.9697
80,0,0,7186,15,4,2,3,4663.465723,4663.465723,169498.6174
80,0,0,6534,15,4,2,2,4663.465723,4664.497133,180119.0166
80,0,0,7856,15,4,2,1,4663.465723,4664.449635782913,191133.4956
80,0,0,6160,15,4,2,0,4663.465723,4664.3442484208845,166650.7615
40,0,0,1468,15,4,2,9,4663.465723,4668.7687756702935,39823.684
40,0,0,3520,15,4,2,8,4663.465723,4664.519848057053,91595.3156
40,0,0,2368,15,4,2,7,4663.465723,4665.319717613507,75773.6162
40,0,0,1814,15,4,2,6,4663.465723,4665.2799386160095,46091.7259
40,0,0,4764,15,4,2,5,4663.465723,4663.616040082502,98057.4232
40,0,0,2176,15,4,2,4,4663.465723,4664.896582387255,39208.2256
40,0,0,2940,15,4,2,3,4663.465723,4664.313187194026,46430.5484
40,0,0,3000,15,4,2,2,4663.465723,4663.915019,40690.1572
40,0,0,2714,15,4,2,1,4663.465723,4663.888055733611,30836.7929
40,0,0,4080,15,4,2,0,4663.465723,4664.326324868859,38406.3522
20,0,0,898,15,4,2,9,4663.465723,4664.019237066563,7846.3515
20,0,0,1164,15,4,2,8,4663.465723,4666.724888,8932.311
20,0,0,1262,15,4,2,7,4663.465723,4663.614736489167,8654.3912
20,0,0,1360,15,4,2,6,4663.465723,4665.082643639227,9120.2279
20,0,0,966,15,4,2,5,4663.465723,4665.732587406857,7395.0268
20,0,0,1666,15,4,2,4,4663.465723,4665.559035993954,10265.9969
20,0,0,1142,15,4,2,3,4663.465723,4665.732587406857,5826.1965
20,0,0,854,15,4,2,2,4663.465723,4664.414200996497,5798.4991
20,0,0,1536,15,4,2,1,4663.465723,4665.209274477651,7627.5981
20,0,0,884,15,4,2,0,4663.465723,4667.849825924387,4769.6076
10,0,0,760,15,4,2,9,4663.465723,4665.738576652765,3734.625
10,0,0,596,15,4,2,8,4663.465723,4666.722679408929,2385.7232
10,0,0,658,15,4,2,7,4663.465723,4665.732587406857,3419.8638
10,0,0,602,15,4,2,6,4663.465723,4665.2799386160095,2491.6494
10,0,0,432,15,4,2,5,4663.465723,4665.523324,1905.2538
10,0,0,656,15,4,2,4,4663.465723,4664.925376221562,2759.9501
10,0,0,810,15,4,2,3,4663.465723,4664.925376221562,3161.7364
10,0,0,608,15,4,2,2,4663.465723,4668.6474770779705,2654.9581
10,0,0,648,15,4,2,1,4663.465723,4665.732587406857,3174.5579
10,0,0,884,15,4,2,0,4663.465723,4664.019237066563,3444.0809
5,0,0,176,15,4,2,9,4663.465723,4668.7687756702935,488.6402
5,0,0,294,15,4,2,8,4663.465723,4665.909902734407,911.1281
5,0,0,498,15,4,2,7,4663.465723,4663.804262329957,1681.6081
5,0,0,410,15,4,2,6,4663.465723,4665.732587406857,998.8538
5,0,0,366,15,4,2,5,4663.465723,4664.925376221562,1016.4411
5,0,0,314,15,4,2,4,4663.465723,4669.048529855027,1126.0238
5,0,0,228,15,4,2,3,4663.465723,4668.923189141988,804.2216
5,0,0,346,15,4,2,2,4663.465723,4667.849825924387,1253.8842
5,0,0,190,15,4,2,1,4663.465723,4668.7687756702935,746.43
5,0,0,390,15,4,2,0,4663.465723,4665.439463715729,1397.3489
80,0,0,5000,15,4,3,9,4856.246074552081,4856.359055955703,130575.053
80,0,0,6794,15,4,3,8,4856.246074552081,4856.336268753953,171437.795
80,0,0,5088,15,4,3,7,4856.246074552081,4856.356878548037,119263.2169
80,0,0,7004,15,4,3,6,4856.246074552081,4856.396237832998,162494.2424
80,0,0,9306,15,4,3,5,4856.246074552081,4856.492952392793,251729.4262
80,0,0,6448,15,4,3,4,4856.246074552081,4856.276622980794,148111.4327
80,0,0,8452,15,4,3,3,4856.246074552081,4856.276622980794,227523.5442
80,0,0,4104,15,4,3,2,4856.246074552081,4856.356878548037,121525.2496
80,0,0,5318,15,4,3,1,4856.246074552081,4856.2976470679205,148908.8064
80,0,0,4872,15,4,3,0,4856.246074552081,4856.381119154624,153213.5865
40,0,0,2744,15,4,3,9,4856.246074552081,4857.427386549377,72791.7315
40,0,0,3464,15,4,3,8,4856.246074552081,4856.356878548037,97249.2591
40,0,0,2212,15,4,3,7,4856.246074552081,4856.356878548037,59149.4845
40,0,0,4104,15,4,3,6,4856.246074552081,4857.059388150759,85075.2347
40,0,0,2010,15,4,3,5,4856.246074552081,4856.782737726585,34355.6355
40,0,0,2014,15,4,3,4,4856.246074552081,4856.359055955703,31617.9301
40,0,0,3556,15,4,3,3,4856.246074552081,4856.465791977955,48373.8681
40,0,0,2942,15,4,3,2,4856.246074552081,4856.354101692868,30747.0903
40,0,0,2772,15,4,3,1,4856.246074552081,4856.359055955703,25451.299
40,0,0,3620,15,4,3,0,4856.246074552081,4856.8172765671325,31496.5287
20,0,0,2634,15,4,3,9,4856.246074552081,4856.318056160004,19054.4467
20,0,0,1908,15,4,3,8,4856.246074552081,4856.9349053671385,12021.0081
20,0,0,1528,15,4,3,7,4856.246074552081,4856.356878548037,11244.7808
20,0,0,1154,15,4,3,6,4856.246074552081,4859.412885473634,5363.8206
20,0,0,1788,15,4,3,5,4856.246074552081,4856.303134260754,9511.5013
20,0,0,1432,15,4,3,4,4856.246074552081,4856.359055955703,7137.8001
20,0,0,1292,15,4,3,3,4856.246074552081,4856.4702051422055,7074.3569
20,0,0,1130,15,4,3,2,4856.246074552081,4856.356878548037,5147.1595
20,0,0,1682,15,4,3,1,4856.246074552081,4856.442715147817,8434.1097
20,0,0,1768,15,4,3,0,4856.246074552081,4856.359055955703,6105.6452
10,0,0,592,15,4,3,9,4856.246074552081,4865.734805,2110.6181
10,0,0,648,15,4,3,8,4856.246074552081,4856.359055955703,2520.9717
10,0,0,600,15,4,3,7,4856.246074552081,4856.8637123096705,2344.6965
10,0,0,756,15,4,3,6,4856.246074552081,4856.8637123096705,2713.8402
10,0,0,500,15,4,3,5,4856.246074552081,4856.8637123096705,1613.9174
10,0,0,508,15,4,3,4,4856.246074552081,4856.548111957737,1662.3474
10,0,0,572,15,4,3,3,4856.246074552081,4856.8637123096705,1515.3475
10,0,0,684,15,4,3,2,4856.246074552081,4856.8637123096705,1572.6094
10,0,0,578,15,4,3,1,4856.246074552081,4856.381119154624,1608.716
10,0,0,466,15,4,3,0,4856.246074552081,4866.188453848394,982.1925
5,0,0,148,15,4,3,9,4856.246074552081,4881.522871251539,464.0878
5,0,0,292,15,4,3,8,4856.246074552081,4865.045657582536,738.732
5,0,0,134,15,4,3,7,4856.246074552081,4881.522871251539,372.7138
5,0,0,336,15,4,3,6,4856.246074552081,4857.610246053685,1141.4329
5,0,0,374,15,4,3,5,4856.246074552081,4867.3708356013885,934.2291
5,0,0,446,15,4,3,4,4856.246074552081,4859.283786268464,1282.2397
5,0,0,342,15,4,3,3,4856.246074552081,4856.8637123096705,693.4252
5,0,0,474,15,4,3,2,4856.246074552081,4856.423012878558,894.7485
5,0,0,440,15,4,3,1,4856.246074552081,4859.301120385299,904.9388
5,0,0,294,15,4,3,0,4856.246074552081,4860.90987,728.13
80,0,0,5844,15,4,4,9,4626.767826338418,4626.942305,131069.1793
80,0,0,3968,15,4,4,8,4626.767826338418,4628.770640569269,83042.8434
80,0,0,6120,15,4,4,7,4626.767826338418,4628.225197800592,133851.1038
80,0,0,4434,15,4,4,6,4626.767826338418,4627.476354500997,97430.5402
80,0,0,5174,15,4,4,5,4626.767826338418,4633.104771922264,120711.3692
80,0,0,9700,15,4,4,4,4626.767826338418,4626.945767844047,235119.0759
80,0,0,4094,15,4,4,3,4626.767826338418,4630.451983734164,99965.0391
80,0,0,12972,15,4,4,2,4626.767826338418,4626.818801427527,316858.7825
80,0,0,6614,15,4,4,1,4626.767826338418,4626.8204029370645,100772.082
80,0,0,4572,15,4,4,0,4626.767826338418,4628.770640569269,50497.9021
40,0,0,2352,15,4,4,9,4626.767826338418,4628.770640569269,21565.6631
40,0,0,1648,15,4,4,8,4626.767826338418,4629.394134228161,14501.0917
40,0,0,1608,15,4,4,7,4626.767826338418,4633.517412560186,15016.3818
40,0,0,3102,15,4,4,6,4626.767826338418,4626.945767844047,22551.1515
40,0,0,2206,15,4,4,5,4626.767826338418,4635.955752883839,15902.4977
40,0,0,4248,15,4,4,4,4626.767826338418,4627.844830243584,26777.7997
40,0,0,2008,15,4,4,3,4626.767826338418,4626.833391428082,10349.2261
40,0,0,2638,15,4,4,2,4626.767826338418,4626.8204029370645,12956.1733
40,0,0,3328,15,4,4,1,4626.767826338418,4627.823094898115,13300.5993
40,0,0,3592,15,4,4,0,4626.767826338418,4631.126658844452,13714.6604
20,0,0,1878,15,4,4,9,4626.767826338418,4628.617979,6438.4117
20,0,0,1040,15,4,4,8,4626.767826338418,4628.484254491805,3891.5406
20,0,0,1772,15,4,4,7,4626.767826338418,4628.032973906348,4934.8946
20,0,0,1064,15,4,4,6,4626.767826338418,4640.054046607511,2809.0894
20,0,0,942,15,4,4,5,4626.767826338418,4638.3939141687815,2752.4759
20,0,0,1698,15,4,4,4,4626.767826338418,4628.020604,4655.62
20,0,0,1464,15,4,4,3,4626.767826338418,4629.697921718538,3685.4942
20,0,0,1414,15,4,4,2,4626.767826338418,4628.970695391633,3311.1061
20,0,0,2674,15,4,4,1,4626.767826338418,4626.888809812102,5314.0899
20,0,0,1062,15,4,4,0,4626.767826338418,4629.394134228161,2116.493
10,0,0,734,15,4,4,9,4626.767826338418,4628.484254491805,1630.6864
10,0,0,620,15,4,4,8,4626.767826338418,4638.498071339604,1087.4182
10,0,0,568,15,4,4,7,4626.767826338418,4629.697921718538,1318.4414
10,0,0,568,15,4,4,6,4626.767826338418,4639.011558527041,1188.2748
10,0,0,1646,15,4,4,5,4626.767826338418,4627.725742080145,3047.2249
10,0,0,614,15,4,4,4,4626.767826338418,4639.882358766794,1177.2984
10,0,0,670,15,4,4,3,4626.767826338418,4637.148844,1234.7752
10,0,0,472,15,4,4,2,4626.767826338418,4627.082063850876,950.8336
10,0,0,692,15,4,4,1,4626.767826338418,4638.3939141687815,1212.9681
10,0,0,906,15,4,4,0,4626.767826338418,4629.5774624632595,1743.3305
5,0,0,214,15,4,4,9,4626.767826338418,4640.925657222249,405.0044
5,0,0,226,15,4,4,8,4626.767826338418,4630.603434520097,446.8297
5,0,0,154,15,4,4,7,4626.767826338418,4657.490538,208.7565
5,0,0,442,15,4,4,6,4626.767826338418,4637.148844,753.0566
5,0,0,214,15,4,4,5,4626.767826338418,4635.5906608067635,314.9694
5,0,0,326,15,4,4,4,4626.767826338418,4639.802737060116,442.3556
5,0,0,266,15,4,4,3,4626.767826338418,4640.850195195227,530.5061
5,0,0,264,15,4,4,2,4626.767826338418,4639.635134494639,494.1579
5,0,0,194,15,4,4,1,4626.767826338418,4640.925657222249,313.3077
5,0,0,242,15,4,4,0,4626.767826338418,4653.591873944291,325.8652
80,0,0,5390,15,4,5,9,4775.655884300031,4775.709070974794,110422.2647
80,0,0,7946,15,4,5,8,4775.655884300031,4775.709070974794,157248.4057
80,0,0,3116,15,4,5,7,4775.655884300031,4775.673716,63095.3688
80,0,0,4228,15,4,5,6,4775.655884300031,4775.709070974794,78213.7266
80,0,0,3334,15,4,5,5,4775.655884300031,4775.709070974794,64255.1223
80,0,0,3194,15,4,5,4,4775.655884300031,4775.673716,60367.3805
80,0,0,5978,15,4,5,3,4775.655884300031,4775.689682457761,123613.7059
80,0,0,5756,15,4,5,2,4775.655884300031,4775.709070974794,114937.2611
80,0,0,3618,15,4,5,1,4775.655884300031,4775.665400783954,67697.9134
80,0,0,6230,15,4,5,0,4775.655884300031,4775.655884300031,130282.7628
40,0,0,2366,15,4,5,9,4775.655884300031,4775.949526069466,46028.7716
40,0,0,1456,15,4,5,8,4775.655884300031,4776.566891338007,27914.2853
40,0,0,2156,15,4,5,7,4775.655884300031,4775.709070974794,47540.504
40,0,0,2974,15,4,5,6,4775.655884300031,4775.781352560586,65563.7412
40,0,0,2120,15,4,5,5,4775.655884300031,4776.448895483339,38655.6984
40,0,0,4926,15,4,5,4,4775.655884300031,4775.949526069466,111450.4137
40,0,0,2764,15,4,5,3,4775.655884300031,4775.684694559619,66155.5759
40,0,0,1722,15,4,5,2,4775.655884300031,4775.673716,39112.1949
40,0,0,1822,15,4,5,1,4775.655884300031,4776.002572231618,38725.324
40,0,0,1556,15,4,5,0,4775.655884300031,4775.673716,30468.8424
20,0,0,716,15,4,5,9,4775.655884300031,4776.566891338007,17320.0304
20,0,0,1398,15,4,5,8,4775.655884300031,4775.781352560586,30878.5089
20,0,0,700,15,4,5,7,4775.655884300031,4776.566891338007,13381.5126
20,0,0,830,15,4,5,6,4775.655884300031,4775.673716,19953.464
20,0,0,2322,15,4,5,5,4775.655884300031,4775.882108838602,52039.3541
20,0,0,1004,15,4,5,4,4775.655884300031,4775.673716,24439.2991
20,0,0,960,15,4,5,3,4775.655884300031,4775.673716,22486.7877
20,0,0,836,15,4,5,2,4775.655884300031,4775.673716,19239.6725
20,0,0,1782,15,4,5,1,4775.655884300031,4775.983750463935,35649.236
20,0,0,1102,15,4,5,0,4775.655884300031,4775.709070974794,27111.7896
10,0,0,340,15,4,5,9,4775.655884300031,4776.566891338007,7466.2132
10,0,0,322,15,4,5,8,4775.655884300031,4776.566891338007,8202.7318
10,0,0,622,15,4,5,7,4775.655884300031,4776.507609542116,13950.948
10,0,0,326,15,4,5,6,4775.655884300031,4776.566891338007,6889.0546
10,0,0,350,15,4,5,5,4775.655884300031,4776.566891338007,7821.8778
10,0,0,338,15,4,5,4,4775.655884300031,4776.566891338007,6843.4427
10,0,0,352,15,4,5,3,4775.655884300031,4776.566891338007,9325.8793
10,0,0,990,15,4,5,2,4775.655884300031,4775.874181065952,23509.344
10,0,0,334,15,4,5,1,4775.655884300031,4776.566891338007,8878.9169
10,0,0,480,15,4,5,0,4775.655884300031,4775.673716,13528.5578
5,0,0,164,15,4,5,9,4775.655884300031,4776.566891338007,5313.8038
5,0,0,332,15,4,5,8,4775.655884300031,4775.781352560586,8784.057
5,0,0,128,15,4,5,7,4775.655884300031,4776.566891338007,3352.8128
5,0,0,140,15,4,5,6,4775.655884300031,4776.566891338007,3257.7007
5,0,0,154,15,4,5,5,4775.655884300031,4776.566891338007,3226.8507
5,0,0,236,15,4,5,4,4775.655884300031,4776.038516560704,6160.9126
5,0,0,260,15,4,5,3,4775.655884300031,4775.673716,10068.2267
5,0,0,146,15,4,5,2,4775.655884300031,4776.566891338007,2721.0179
5,0,0,156,15,4,5,1,4775.655884300031,4776.566891338007,4539.8014
5,0,0,192,15,4,5,0,4775.655884300031,4776.566891338007,7306.8958
80,0,0,4306,15,4,6,9,5457.351457684206,5458.763348199164,124203.7202
80,0,0,3042,15,4,6,8,5457.351457684206,5458.685223081612,94459.9401
80,0,0,3080,15,4,6,7,5457.351457684206,5458.685223081612,102813.1804
80,0,0,4254,15,4,6,6,5457.351457684206,5458.053265771007,104643.0361
80,0,0,2960,15,4,6,5,5457.351457684206,5458.685223081612,53381.8991
80,0,0,4570,15,4,6,4,5457.351457684206,5458.586972572261,62593.4771
80,0,0,5122,15,4,6,3,5457.351457684206,5458.586972572261,61150.1821
80,0,0,5396,15,4,6,2,5457.351457684206,5458.763348199164,42175.2559
80,0,0,3030,15,4,6,1,5457.351457684206,5458.685223081612,20694.1148
80,0,0,6272,15,4,6,0,5457.351457684206,5458.689663828071,33701.8063
40,0,0,2704,15,4,6,9,5457.351457684206,5458.535978700887,11692.5051
40,0,0,3268,15,4,6,8,5457.351457684206,5458.4936842678635,13060.6418
40,0,0,1518,15,4,6,7,5457.351457684206,5458.685223081612,5201.0231
40,0,0,2950,15,4,6,6,5457.351457684206,5458.513832411677,8437.4752
40,0,0,2650,15,4,6,5,5457.351457684206,5458.586972572261,6361.1146
40,0,0,2834,15,4,6,4,5457.351457684206,5461.438461201937,6908.4508
40,0,0,1652,15,4,6,3,5457.351457684206,5458.6532993894125,3097.6129
40,0,0,1608,15,4,6,2,5457.351457684206,5460.893268,3520.758
40,0,0,1630,15,4,6,1,5457.351457684206,5458.685223081612,3716.662
40,0,0,1788,15,4,6,0,5457.351457684206,5460.873636492445,3409.6441
20,0,0,1344,15,4,6,9,5457.351457684206,5458.643600788167,2527.1859
20,0,0,816,15,4,6,8,5457.351457684206,5458.486140358714,1435.1452
20,0,0,726,15,4,6,7,5457.351457684206,5458.685223081612,1644.0001
20,0,0,800,15,4,6,6,5457.351457684206,5460.893268,1314.232
20,0,0,676,15,4,6,5,5457.351457684206,5463.291283877652,1306.161
20,0,0,762,15,4,6,4,5457.351457684206,5458.685223081612,1317.3464
20,0,0,810,15,4,6,3,5457.351457684206,5458.685223081612,1390.8527
20,0,0,952,15,4,6,2,5457.351457684206,5458.6532993894125,1543.7563
20,0,0,804,15,4,6,1,5457.351457684206,5458.685223081612,1390.0004
20,0,0,1166,15,4,6,0,5457.351457684206,5460.335723913052,1838.6552
10,0,0,368,15,4,6,9,5457.351457684206,5458.685223081612,612.3144
10,0,0,340,15,4,6,8,5457.351457684206,5463.291283877652,506.1759
10,0,0,352,15,4,6,7,5457.351457684206,5458.685223081612,667.6616
10,0,0,336,15,4,6,6,5457.351457684206,5463.291283877652,484.5238
10,0,0,804,15,4,6,5,5457.351457684206,5458.763348199164,1106.5373
10,0,0,326,15,4,6,4,5457.351457684206,5463.291283877652,429.9908
10,0,0,320,15,4,6,3,5457.351457684206,5463.291283877652,485.345
10,0,0,328,15,4,6,2,5457.351457684206,5463.291283877652,414.2446
10,0,0,894,15,4,6,1,5457.351457684206,5459.641459550051,1337.7891
10,0,0,678,15,4,6,0,5457.351457684206,5458.6532993894125,900.5409
5,0,0,154,15,4,6,9,5457.351457684206,5463.291283877652,210.7279
5,0,0,150,15,4,6,8,5457.351457684206,5463.291283877652,167.4427
5,0,0,180,15,4,6,7,5457.351457684206,5458.685223081612,251.9961
5,0,0,134,15,4,6,6,5457.351457684206,5463.291283877652,126.4554
5,0,0,162,15,4,6,5,5457.351457684206,5463.291283877652,266.4175
5,0,0,160,15,4,6,4,5457.351457684206,5463.291283877652,169.4249
5,0,0,164,15,4,6,3,5457.351457684206,5463.291283877652,203.6143
5,0,0,146,15,4,6,2,5457.351457684206,5463.291283877652,223.0069
5,0,0,176,15,4,6,1,5457.351457684206,5458.685223081612,211.4464
5,0,0,248,15,4,6,0,5457.351457684206,5458.685223081612,339.5824
80,0,0,6778,15,4,7,9,3953.831999531163,3953.831999531163,177861.9503
80,0,0,8356,15,4,7,8,3953.831999531163,3953.9299988101598,227123.5829
80,0,0,3756,15,4,7,7,3953.831999531163,3953.840141909329,109102.1736
80,0,0,8074,15,4,7,6,3953.831999531163,3954.0167403936184,237503.7519
80,0,0,6186,15,4,7,5,3953.831999531163,3953.9303428151793,112314.3926
80,0,0,3802,15,4,7,4,3953.831999531163,3953.831999531163,61108.0473
80,0,0,4788,15,4,7,3,3953.831999531163,3955.0941626391427,45573.5151
80,0,0,5184,15,4,7,2,3953.831999531163,3953.840141909329,42045.7714
80,0,0,4602,15,4,7,1,3953.831999531163,3954.5852775331978,27010.489
80,0,0,12344,15,4,7,0,3953.831999531163,3954.1545781169884,63171.4404
40,0,0,1948,15,4,7,9,3953.831999531163,3957.5145861372116,8430.8593
40,0,0,4692,15,4,7,8,3953.831999531163,3954.1225870257886,12041.134
40,0,0,1830,15,4,7,7,3953.831999531163,3957.246696362126,5916.053
40,0,0,2890,15,4,7,6,3953.831999531163,3954.0167403936184,7368.3544
40,0,0,2070,15,4,7,5,3953.831999531163,3959.891488053899,5527.5641
40,0,0,1592,15,4,7,4,3953.831999531163,3955.4151475378385,3427.3406
40,0,0,2126,15,4,7,3,3953.831999531163,3956.8551229988257,4360.8829
40,0,0,2160,15,4,7,2,3953.831999531163,3957.7616793626817,4417.542
40,0,0,1738,15,4,7,1,3953.831999531163,3957.7616793626817,3386.3822
40,0,0,2428,15,4,7,0,3953.831999531163,3953.8994018281196,4086.6582
20,0,0,720,15,4,7,9,3953.831999531163,3960.075306884236,1315.044
20,0,0,916,15,4,7,8,3953.831999531163,3955.9428130624415,1469.5153
20,0,0,938,15,4,7,7,3953.831999531163,3954.406627100152,1564.3059
20,0,0,908,15,4,7,6,3953.831999531163,3954.6161786959424,1325.1203
20,0,0,1164,15,4,7,5,3953.831999531163,3957.8192214701085,1827.7114
20,0,0,1012,15,4,7,4,3953.831999531163,3953.840141909329,1570.9697
20,0,0,722,15,4,7,3,3953.831999531163,3960.075306884236,1071.3963
20,0,0,700,15,4,7,2,3953.831999531163,3960.075306884236,986.5756
20,0,0,1466,15,4,7,1,3953.831999531163,3955.4151475378385,2054.6896
20,0,0,1480,15,4,7,0,3953.831999531163,3957.9182253337344,1821.9028
10,0,0,534,15,4,7,9,3953.831999531163,3959.9092547853543,722.6937
10,0,0,524,15,4,7,8,3953.831999531163,3954.726193889144,628.7911
10,0,0,340,15,4,7,7,3953.831999531163,3960.075306884236,444.6307
10,0,0,344,15,4,7,6,3953.831999531163,3960.075306884236,418.1654
10,0,0,338,15,4,7,5,3953.831999531163,3960.075306884236,492.6818
10,0,0,336,15,4,7,4,3953.831999531163,3960.075306884236,357.4796
10,0,0,934,15,4,7,3,3953.831999531163,3954.7814717065753,1166.8637
10,0,0,332,15,4,7,2,3953.831999531163,3960.075306884236,482.0335
10,0,0,540,15,4,7,1,3953.831999531163,3958.449159042013,665.8852
10,0,0,682,15,4,7,0,3953.831999531163,3953.840141909329,916.746
5,0,0,294,15,4,7,9,3953.831999531163,3953.8540605501216,377.8944
5,0,0,218,15,4,7,8,3953.831999531163,3954.195677123952,251.6789
5,0,0,276,15,4,7,7,3953.831999531163,3958.449159042013,331.4245
5,0,0,222,15,4,7,6,3953.831999531163,3954.3088510899424,291.4794
5,0,0,148,15,4,7,5,3953.831999531163,3960.075306884236,225.2839
5,0,0,156,15,4,7,4,3953.831999531163,3960.075306884236,195.5327
5,0,0,142,15,4,7,3,3953.831999531163,3960.075306884236,193.0234
5,0,0,296,15,4,7,2,3953.831999531163,3958.449159042013,343.6131
