GenerationNumberTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
800,0,0,29880,15,7,2,4,5926.425558298037,5926.425558298037,1415693.558
800,0,0,30062,15,7,2,3,5926.425558298037,5926.425558298037,1470274.772
800,0,0,29818,15,7,2,2,5926.425558298037,5926.425558298037,1593037.153
800,0,0,29952,15,7,2,1,5926.425558298037,5926.425558298037,1705064.733
800,0,0,30112,15,7,2,0,5926.425558298037,5926.425558298037,1728865.49
400,0,0,14950,15,7,2,9,5926.425558298037,5926.425558298037,918285.8758
400,0,0,14998,15,7,2,8,5926.425558298037,5926.461913348998,932469.6059
400,0,0,14950,15,7,2,7,5926.425558298037,5926.459581313557,802010.5894
400,0,0,15100,15,7,2,6,5926.425558298037,5926.425558298037,930938.1599
400,0,0,14886,15,7,2,5,5926.425558298037,5926.425558298037,887023.2487
400,0,0,14890,15,7,2,4,5926.425558298037,5926.459581313557,970794.428
400,0,0,14836,15,7,2,3,5926.425558298037,5926.461913348998,877665.4155
400,0,0,14978,15,7,2,2,5926.425558298037,5926.4870309129765,980158.3642
400,0,0,15058,15,7,2,1,5926.425558298037,5926.425558298037,1047065.656
400,0,0,14842,15,7,2,0,5926.425558298037,5926.425558298037,1011879.682
200,0,0,7406,15,7,2,9,5926.425558298037,5926.427989051355,414385.2813
200,0,0,7376,15,7,2,8,5926.425558298037,5926.428622465042,499957.4931
200,0,0,7622,15,7,2,7,5926.425558298037,5926.4870309129765,544136.9755
200,0,0,7450,15,7,2,6,5926.425558298037,5926.516090028249,547715.0377
200,0,0,7352,15,7,2,5,5926.425558298037,5926.428622465042,516670.3807
200,0,0,7578,15,7,2,4,5926.425558298037,5926.425558298037,575271.3474
200,0,0,7396,15,7,2,3,5926.425558298037,5926.684003938501,599161.0843
200,0,0,7482,15,7,2,2,5926.425558298037,5926.6016549832075,556493.3047
200,0,0,7484,15,7,2,1,5926.425558298037,5926.425558298037,594599.2481
200,0,0,7430,15,7,2,0,5926.425558298037,5926.461913348998,617984.252
100,0,0,3724,15,7,2,9,5926.425558298037,5926.508694,239464.2765
100,0,0,3634,15,7,2,8,5926.425558298037,5926.587792692135,295302.5986
100,0,0,3690,15,7,2,7,5926.425558298037,5926.425558298037,277874.7803
100,0,0,3662,15,7,2,6,5926.425558298037,5926.794819,179240.5295
100,0,0,3754,15,7,2,5,5926.425558298037,5927.2395243664205,102787.4457
100,0,0,3762,15,7,2,4,5926.425558298037,5926.428622465042,66951.4285
100,0,0,3774,15,7,2,3,5926.425558298037,5926.636072,47980.2881
100,0,0,3692,15,7,2,2,5926.425558298037,5926.428622465042,33271.7555
100,0,0,3720,15,7,2,1,5926.425558298037,5926.636072,28277.9196
100,0,0,3768,15,7,2,0,5926.425558298037,5926.943733235104,20149.9717
50,0,0,1814,15,7,2,9,5926.425558298037,5926.461913348998,9949.751
50,0,0,1868,15,7,2,8,5926.425558298037,5927.0762388441635,8883.4519
50,0,0,1858,15,7,2,7,5926.425558298037,5926.587792692135,8061.9071
50,0,0,1792,15,7,2,6,5926.425558298037,5926.6016549832075,6255.2356
50,0,0,1812,15,7,2,5,5926.425558298037,5926.6016549832075,5450.2211
50,0,0,1824,15,7,2,4,5926.425558298037,5926.636072,5191.8952
50,0,0,1830,15,7,2,3,5926.425558298037,5926.508694,5492.1285
50,0,0,1896,15,7,2,2,5926.425558298037,5926.587792692135,4950.1866
50,0,0,1864,15,7,2,1,5926.425558298037,5926.6016549832075,4055.9421
50,0,0,1850,15,7,2,0,5926.425558298037,5926.6016549832075,3790.4809
800,0,0,29998,15,7,3,9,4539.0041407299705,4539.0041407299705,1099430.4
800,0,0,29850,15,7,3,8,4539.0041407299705,4539.0041407299705,1176016.009
800,0,0,29872,15,7,3,7,4539.0041407299705,4539.0041407299705,1176271.031
800,0,0,29980,15,7,3,6,4539.0041407299705,4539.0041407299705,1201819.081
800,0,0,30080,15,7,3,5,4539.0041407299705,4539.0041407299705,1435739.036
800,0,0,29858,15,7,3,4,4539.0041407299705,4539.0041407299705,1432889.003
800,0,0,29936,15,7,3,3,4539.0041407299705,4539.0041407299705,1637962.032
800,0,0,30120,15,7,3,2,4539.0041407299705,4539.0041407299705,1678192.114
800,0,0,29978,15,7,3,1,4539.0041407299705,4539.0041407299705,1487490.941
800,0,0,29882,15,7,3,0,4539.0041407299705,4539.004647088559,1754978.835
400,0,0,15062,15,7,3,9,4539.0041407299705,4539.0041407299705,770097.1828
400,0,0,14810,15,7,3,8,4539.0041407299705,4539.008934874094,800232.1798
400,0,0,14916,15,7,3,7,4539.0041407299705,4539.0041407299705,814472.8389
400,0,0,14900,15,7,3,6,4539.0041407299705,4539.005588150745,824634.1634
400,0,0,14930,15,7,3,5,4539.0041407299705,4539.0041407299705,834008.3648
400,0,0,15000,15,7,3,4,4539.0041407299705,4539.004647088559,912861.6011
400,0,0,14936,15,7,3,3,4539.0041407299705,4539.004647088559,992434.6943
400,0,0,14820,15,7,3,2,4539.0041407299705,4539.004647088559,905019.411
400,0,0,14980,15,7,3,1,4539.0041407299705,4539.0041407299705,915638.1018
400,0,0,14992,15,7,3,0,4539.0041407299705,4539.0041407299705,998661.2866
200,0,0,7528,15,7,3,9,4539.0041407299705,4539.005588150745,471471.5722
200,0,0,7484,15,7,3,8,4539.0041407299705,4539.004647088559,487936.4604
200,0,0,7440,15,7,3,7,4539.0041407299705,4539.008934874094,460232.2414
200,0,0,7530,15,7,3,6,4539.0041407299705,4539.005588150745,487637.2985
200,0,0,7448,15,7,3,5,4539.0041407299705,4539.0041407299705,493374.0291
200,0,0,7434,15,7,3,4,4539.0041407299705,4539.004647088559,498568.0571
200,0,0,7402,15,7,3,3,4539.0041407299705,4539.016881016592,496186.7075
200,0,0,7530,15,7,3,2,4539.0041407299705,4539.005588150745,447266.4539
200,0,0,7450,15,7,3,1,4539.0041407299705,4539.008934874094,210606.8522
200,0,0,7472,15,7,3,0,4539.0041407299705,4539.016881016592,100124.4998
100,0,0,3658,15,7,3,9,4539.0041407299705,4539.016881016592,33169.0821
100,0,0,3656,15,7,3,8,4539.0041407299705,4539.005588150745,25576.5226
100,0,0,3712,15,7,3,7,4539.0041407299705,4539.016881016592,22772.3995
100,0,0,3800,15,7,3,6,4539.0041407299705,4539.005588150745,19350.0225
100,0,0,3668,15,7,3,5,4539.0041407299705,4539.016881016592,13978.2855
100,0,0,3682,15,7,3,4,4539.0041407299705,4539.005588150745,11275.5988
100,0,0,3630,15,7,3,3,4539.0041407299705,4539.135171987374,10273.6651
100,0,0,3574,15,7,3,2,4539.0041407299705,4539.008934874094,7846.6366
100,0,0,3710,15,7,3,1,4539.0041407299705,4539.016881016592,7492.5299
100,0,0,3744,15,7,3,0,4539.0041407299705,4539.016881016592,6488.3514
50,0,0,1850,15,7,3,9,4539.0041407299705,4539.018535752197,3222.9005
50,0,0,1836,15,7,3,8,4539.0041407299705,4539.005588150745,2666.642
50,0,0,1866,15,7,3,7,4539.0041407299705,4539.016881016592,2629.8266
50,0,0,1834,15,7,3,6,4539.0041407299705,4539.016881016592,2455.5143
50,0,0,1852,15,7,3,5,4539.0041407299705,4539.016881016592,2252.2031
50,0,0,1860,15,7,3,4,4539.0041407299705,4539.016881016592,2282.978
50,0,0,1908,15,7,3,3,4539.0041407299705,4539.008934874094,2190.679
50,0,0,1826,15,7,3,2,4539.0041407299705,4539.016881016592,1884.3715
50,0,0,1866,15,7,3,1,4539.0041407299705,4539.016881016592,1724.3327
50,0,0,1858,15,7,3,0,4539.0041407299705,4539.005588150745,1703.4543
800,0,0,29920,15,7,4,9,5713.038669626242,5713.038669626242,1125847.765
800,0,0,30230,15,7,4,8,5713.038669626242,5713.038669626242,1145324.929
800,0,0,30006,15,7,4,7,5713.038669626242,5713.073733400222,1283297.452
800,0,0,29876,15,7,4,6,5713.038669626242,5713.038669626242,1242685.487
800,0,0,30048,15,7,4,5,5713.038669626242,5713.038669626242,1336042.758
800,0,0,30050,15,7,4,4,5713.038669626242,5713.039713207624,1405553.052
800,0,0,30060,15,7,4,3,5713.038669626242,5713.038669626242,1439292.385
800,0,0,29828,15,7,4,2,5713.038669626242,5713.038669626242,1433584.666
800,0,0,30068,15,7,4,1,5713.038669626242,5713.039713207624,1506575.094
800,0,0,29970,15,7,4,0,5713.038669626242,5713.038669626242,1496680.368
400,0,0,15058,15,7,4,9,5713.038669626242,5713.038669626242,806984.4449
400,0,0,14874,15,7,4,8,5713.038669626242,5713.039713207624,786538.6111
400,0,0,14852,15,7,4,7,5713.038669626242,5713.046106864929,843586.904
400,0,0,15076,15,7,4,6,5713.038669626242,5713.039713207624,864550.1546
400,0,0,14876,15,7,4,5,5713.038669626242,5713.038669626242,874074.192
400,0,0,14926,15,7,4,4,5713.038669626242,5713.038669626242,903861.7644
400,0,0,14888,15,7,4,3,5713.038669626242,5713.038669626242,930280.713
400,0,0,14940,15,7,4,2,5713.038669626242,5713.039713207624,833959.8395
400,0,0,14894,15,7,4,1,5713.038669626242,5713.104900231145,946992.1185
400,0,0,14902,15,7,4,0,5713.038669626242,5713.038669626242,892544.4355
200,0,0,7382,15,7,4,9,5713.038669626242,5713.038669626242,445688.86
200,0,0,7516,15,7,4,8,5713.038669626242,5713.039713207624,507606.8218
200,0,0,7454,15,7,4,7,5713.038669626242,5713.169827929005,526565.0323
200,0,0,7426,15,7,4,6,5713.038669626242,5713.039713207624,467137.5473
200,0,0,7370,15,7,4,5,5713.038669626242,5713.104900231145,431745.8374
200,0,0,7506,15,7,4,4,5713.038669626242,5713.038669626242,194574.8426
200,0,0,7530,15,7,4,3,5713.038669626242,5713.051402541192,92320.8867
200,0,0,7474,15,7,4,2,5713.038669626242,5713.058581169327,62311.6333
200,0,0,7534,15,7,4,1,5713.038669626242,5713.038669626242,37434.5845
200,0,0,7450,15,7,4,0,5713.038669626242,5713.169827929005,21886.4717
100,0,0,3710,15,7,4,9,5713.038669626242,5713.038669626242,8582.1744
100,0,0,3622,15,7,4,8,5713.038669626242,5713.039713207624,7673.5605
100,0,0,3734,15,7,4,7,5713.038669626242,5713.058581169327,7209.7323
100,0,0,3676,15,7,4,6,5713.038669626242,5713.365977586804,6296.3648
100,0,0,3698,15,7,4,5,5713.038669626242,5713.112898803693,5397.3554
100,0,0,3660,15,7,4,4,5713.038669626242,5713.061337473258,4762.3116
100,0,0,3786,15,7,4,3,5713.038669626242,5713.046106864929,4337.5654
100,0,0,3784,15,7,4,2,5713.038669626242,5713.171193841579,3743.3548
100,0,0,3730,15,7,4,1,5713.038669626242,5713.073051077688,3271.0289
100,0,0,3776,15,7,4,0,5713.038669626242,5713.298351973077,3067.9993
50,0,0,1838,15,7,4,9,5713.038669626242,5713.666730197949,1413.4887
50,0,0,1844,15,7,4,8,5713.038669626242,5713.666730197949,1398.9435
50,0,0,1852,15,7,4,7,5713.038669626242,5713.371984335556,1340.9981
50,0,0,1876,15,7,4,6,5713.038669626242,5713.100201165902,1374.0013
50,0,0,1858,15,7,4,5,5713.038669626242,5713.046106864929,1234.5836
50,0,0,1820,15,7,4,4,5713.038669626242,5713.6607726940665,1184.2469
50,0,0,1830,15,7,4,3,5713.038669626242,5713.214499,1212.5649
50,0,0,1820,15,7,4,2,5713.038669626242,5713.696450448617,889.4416
50,0,0,1828,15,7,4,1,5713.038669626242,5713.046106864929,903.732
50,0,0,1880,15,7,4,0,5713.038669626242,5713.780287381917,1202.4526
800,0,0,30260,15,7,5,9,5886.5248091979665,5886.5248091979665,1229720.92
800,0,0,29926,15,7,5,8,5886.5248091979665,5886.578249,1159874.899
800,0,0,29850,15,7,5,7,5886.5248091979665,5886.578249,1244251.113
800,0,0,29970,15,7,5,6,5886.5248091979665,5886.578249,1166104.616
800,0,0,29826,15,7,5,5,5886.5248091979665,5886.578249,1291029.958
800,0,0,30018,15,7,5,4,5886.5248091979665,5886.578249,1229553.759
800,0,0,29982,15,7,5,3,5886.5248091979665,5886.5248091979665,1411034.559
800,0,0,30140,15,7,5,2,5886.5248091979665,5886.578249,1205717.161
800,0,0,30000,15,7,5,1,5886.5248091979665,5886.578249,1309245.828
800,0,0,29768,15,7,5,0,5886.5248091979665,5886.5248091979665,1650111.812
400,0,0,14918,15,7,5,9,5886.5248091979665,5886.5248091979665,857990.6656
400,0,0,15126,15,7,5,8,5886.5248091979665,5887.081942873636,811202.2154
400,0,0,14800,15,7,5,7,5886.5248091979665,5886.5248091979665,883537.7207
400,0,0,15012,15,7,5,6,5886.5248091979665,5887.081942873636,948934.8776
400,0,0,14896,15,7,5,5,5886.5248091979665,5886.578249,820194.0251
400,0,0,15182,15,7,5,4,5886.5248091979665,5886.599291169683,922267.6584
400,0,0,14980,15,7,5,3,5886.5248091979665,5886.578249,933123.5893
400,0,0,14928,15,7,5,2,5886.5248091979665,5886.5248091979665,928591.6477
400,0,0,14836,15,7,5,1,5886.5248091979665,5886.5248091979665,1020976.793
400,0,0,14900,15,7,5,0,5886.5248091979665,5887.081942873636,973604.8496
200,0,0,7554,15,7,5,9,5886.5248091979665,5887.081942873636,527366.0541
200,0,0,7466,15,7,5,8,5886.5248091979665,5886.578249,479755.6029
200,0,0,7540,15,7,5,7,5886.5248091979665,5886.5248091979665,494965.9421
200,0,0,7450,15,7,5,6,5886.5248091979665,5886.5248091979665,498723.7004
200,0,0,7344,15,7,5,5,5886.5248091979665,5887.081942873636,448623.637
200,0,0,7460,15,7,5,4,5886.5248091979665,5886.599291169683,536436.7478
200,0,0,7452,15,7,5,3,5886.5248091979665,5887.144982216504,591607.9313
200,0,0,7468,15,7,5,2,5886.5248091979665,5886.578249,458911.4502
200,0,0,7464,15,7,5,1,5886.5248091979665,5887.285677439099,594829.0365
200,0,0,7514,15,7,5,0,5886.5248091979665,5887.285677439099,542617.9044
100,0,0,3738,15,7,5,9,5886.5248091979665,5888.307603115418,278071.6072
100,0,0,3814,15,7,5,8,5886.5248091979665,5889.498610913935,299082.6961
100,0,0,3818,15,7,5,7,5886.5248091979665,5890.209717607873,283813.6637
100,0,0,3750,15,7,5,6,5886.5248091979665,5887.081942873636,278124.176
100,0,0,3786,15,7,5,5,5886.5248091979665,5887.885032870203,263556.5981
100,0,0,3740,15,7,5,4,5886.5248091979665,5888.307603115418,269332.2805
100,0,0,3764,15,7,5,3,5886.5248091979665,5890.182128538428,325627.6628
100,0,0,3736,15,7,5,2,5886.5248091979665,5887.144982216504,302948.89
100,0,0,3676,15,7,5,1,5886.5248091979665,5886.578249,238479.3454
100,0,0,3648,15,7,5,0,5886.5248091979665,5888.873146893229,330660.2732
50,0,0,1844,15,7,5,9,5886.5248091979665,5887.785966831551,169869.4718
50,0,0,1846,15,7,5,8,5886.5248091979665,5889.747848101168,129517.269
50,0,0,1808,15,7,5,7,5886.5248091979665,5887.885032870203,141767.7524
50,0,0,1812,15,7,5,6,5886.5248091979665,5890.182128538428,140343.8935
50,0,0,1836,15,7,5,5,5886.5248091979665,5887.885032870203,146548.9997
50,0,0,1866,15,7,5,4,5886.5248091979665,5892.705760134325,138688.5658
50,0,0,1838,15,7,5,3,5886.5248091979665,5890.233265613417,136859.1263
50,0,0,1828,15,7,5,2,5886.5248091979665,5887.743982455946,130239.5855
50,0,0,1802,15,7,5,1,5886.5248091979665,5888.963571,131434.6446
50,0,0,1888,15,7,5,0,5886.5248091979665,5889.098076108565,147671.3066
800,0,0,30024,15,7,6,9,5153.616744736437,5153.616744736437,1172235.394
800,0,0,30086,15,7,6,8,5153.616744736437,5153.640387300477,1104356.293
800,0,0,30002,15,7,6,7,5153.616744736437,5153.640387300477,1049024.481
800,0,0,29992,15,7,6,6,5153.616744736437,5153.616744736437,1270143.594
800,0,0,29774,15,7,6,5,5153.616744736437,5153.798352858931,1182213.076
800,0,0,30022,15,7,6,4,5153.616744736437,5153.616744736437,1375740.923
800,0,0,29758,15,7,6,3,5153.616744736437,5153.616744736437,1350611.785
800,0,0,30164,15,7,6,2,5153.616744736437,5153.616744736437,1447872.483
800,0,0,30016,15,7,6,1,5153.616744736437,5153.616744736437,1537822.63
800,0,0,29880,15,7,6,0,5153.616744736437,5153.624274,1389822.794
400,0,0,15020,15,7,6,9,5153.616744736437,5153.642636,755029.6115
400,0,0,14918,15,7,6,8,5153.616744736437,5153.800785223736,792073.0365
400,0,0,14926,15,7,6,7,5153.616744736437,5153.640387300477,775833.3084
400,0,0,15024,15,7,6,6,5153.616744736437,5153.665061,714118.0884
400,0,0,14952,15,7,6,5,5153.616744736437,5153.679927466423,725118.5497
400,0,0,15028,15,7,6,4,5153.616744736437,5153.624274,784837.659
400,0,0,15014,15,7,6,3,5153.616744736437,5153.613882437962,920681.8664
400,0,0,15046,15,7,6,2,5153.616744736437,5153.624855,845818.7523
400,0,0,14870,15,7,6,1,5153.616744736437,5153.624274,807870.7848
400,0,0,15048,15,7,6,0,5153.616744736437,5153.616744736437,989098.4292
200,0,0,7368,15,7,6,9,5153.616744736437,5153.616744736437,483157.0965
200,0,0,7542,15,7,6,8,5153.616744736437,5153.811890781411,490677.3763
200,0,0,7540,15,7,6,7,5153.616744736437,5153.665061,422402.0262
200,0,0,7468,15,7,6,6,5153.616744736437,5153.613882437962,475136.5555
200,0,0,7374,15,7,6,5,5153.616744736437,5153.679927466423,481865.1549
200,0,0,7460,15,7,6,4,5153.616744736437,5153.616744736437,435101.7449
200,0,0,7436,15,7,6,3,5153.616744736437,5153.665061,432058.1581
200,0,0,7516,15,7,6,2,5153.616744736437,5153.798352858931,503047.9334
200,0,0,7482,15,7,6,1,5153.616744736437,5153.613882437962,512971.3278
200,0,0,7504,15,7,6,0,5153.616744736437,5153.679927466423,486822.3671
100,0,0,3852,15,7,6,9,5153.616744736437,5153.665061,232217.8031
100,0,0,3748,15,7,6,8,5153.616744736437,5153.811890781411,259654.6101
100,0,0,3670,15,7,6,7,5153.616744736437,5153.798352858931,248661.2204
100,0,0,3716,15,7,6,6,5153.616744736437,5153.665061,209913.2386
100,0,0,3660,15,7,6,5,5153.616744736437,5153.835143582382,250433.629
100,0,0,3634,15,7,6,4,5153.616744736437,5153.820039258288,252661.0201
100,0,0,3680,15,7,6,3,5153.616744736437,5153.830600441453,228659.4975
100,0,0,3746,15,7,6,2,5153.616744736437,5153.642636,273500.5477
100,0,0,3710,15,7,6,1,5153.616744736437,5153.665061,225759.6217
100,0,0,3652,15,7,6,0,5153.616744736437,5153.640387300477,260899.3955
50,0,0,1858,15,7,6,9,5153.616744736437,5153.835143582382,134833.0838
50,0,0,1836,15,7,6,8,5153.616744736437,5153.830600441453,131836.7754
50,0,0,1880,15,7,6,7,5153.616744736437,5154.215553388825,146932.2617
50,0,0,1838,15,7,6,6,5153.616744736437,5153.915500527899,142249.3061
50,0,0,1842,15,7,6,5,5153.616744736437,5153.7661567416135,126142.7128
50,0,0,1870,15,7,6,4,5153.616744736437,5154.020001976082,142756.2784
50,0,0,1812,15,7,6,3,5153.616744736437,5153.624274,120086.3322
50,0,0,1854,15,7,6,2,5153.616744736437,5153.948317393366,144730.7974
50,0,0,1862,15,7,6,1,5153.616744736437,5154.033551949971,125385.3454
50,0,0,1878,15,7,6,0,5153.616744736437,5153.915500527899,143236.2864
800,0,0,30106,15,7,7,9,6450.216049359902,6450.216049359902,1118904.287
800,0,0,29896,15,7,7,8,6450.216049359902,6450.216049359902,1200543.686
800,0,0,29770,15,7,7,7,6450.216049359902,6450.219234816305,1227501.518
800,0,0,29990,15,7,7,6,6450.216049359902,6450.219234816305,1276251.086
800,0,0,29820,15,7,7,5,6450.216049359902,6450.219234816305,1346175.764
800,0,0,29910,15,7,7,4,6450.216049359902,6450.216049359902,1183037.758
800,0,0,29874,15,7,7,3,6450.216049359902,6450.216049359902,1203189.131
800,0,0,29802,15,7,7,2,6450.216049359902,6450.234082023344,1446787.501
800,0,0,29976,15,7,7,1,6450.216049359902,6450.219234816305,1575784.788
800,0,0,30230,15,7,7,0,6450.216049359902,6450.219234816305,1656311.59
400,0,0,15060,15,7,7,9,6450.216049359902,6450.216049359902,815184.429
400,0,0,14774,15,7,7,8,6450.216049359902,6450.216049359902,793338.7306
400,0,0,15038,15,7,7,7,6450.216049359902,6450.216049359902,780465.9351
400,0,0,14862,15,7,7,6,6450.216049359902,6450.216049359902,785825.6637
400,0,0,14982,15,7,7,5,6450.216049359902,6450.233208570238,827624.6018
400,0,0,14972,15,7,7,4,6450.216049359902,6450.216049359902,817024.607
400,0,0,15054,15,7,7,3,6450.216049359902,6450.216049359902,796196.8585
400,0,0,14870,15,7,7,2,6450.216049359902,6450.233208570238,952618.6541
400,0,0,14910,15,7,7,1,6450.216049359902,6450.219234816305,833093.9555
400,0,0,14836,15,7,7,0,6450.216049359902,6450.234082023344,938774.6385
200,0,0,7410,15,7,7,9,6450.216049359902,6450.273810231179,508447.002
200,0,0,7526,15,7,7,8,6450.216049359902,6450.269011,438915.9336
200,0,0,7462,15,7,7,7,6450.216049359902,6450.225601,418451.2643
200,0,0,7442,15,7,7,6,6450.216049359902,6450.421990798145,505644.8356
200,0,0,7518,15,7,7,5,6450.216049359902,6450.219234816305,520036.8762
200,0,0,7528,15,7,7,4,6450.216049359902,6450.216049359902,479330.1726
200,0,0,7374,15,7,7,3,6450.216049359902,6450.248937669345,505273.293
200,0,0,7442,15,7,7,2,6450.216049359902,6450.225601,452140.4465
200,0,0,7422,15,7,7,1,6450.216049359902,6450.219234816305,478655.5208
200,0,0,7448,15,7,7,0,6450.216049359902,6450.234082023344,514130.9955
100,0,0,3694,15,7,7,9,6450.216049359902,6451.1397990083315,266636.4864
100,0,0,3752,15,7,7,8,6450.216049359902,6450.2734551939175,249133.7834
100,0,0,3722,15,7,7,7,6450.216049359902,6450.225601,254352.8149
100,0,0,3702,15,7,7,6,6450.216049359902,6450.225601,260050.6064
100,0,0,3774,15,7,7,5,6450.216049359902,6450.269011,260626.8134
